"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Central America","America, North - Inland waters","Brackishwater","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","511","","952","","766","","876","","808","","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-"
"Central America","America, North - Inland waters","Brackishwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","109","","23","","63","","145","","190","","153","","136","","125","","332","","200","","247","","1148","","1198","","543","","440","","394","","0",".","0",".","0.439","","3.869","","58","","26.83","","75.514","","655.984","","596.544",""
"Central America","America, North - Inland waters","Brackishwater","Tilapias and other cichlids","Tilapias and other cichlids","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","350","","0",".","0",".","106","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","America, North - Inland waters","Freshwater","Freshwater crustaceans","Freshwater crustaceans","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","10","F","10","F","59","F","104","F","146","F","183","F","216","F","247","F","274","F","297","F","317","F","334","F","349","F","364","F","357","","357","","381","","397","","443","","374","","228","","368","","422","","431","","462","","458","","457","","553","","213","","201","","130","","112","","70","","73","","67","","176","","170","","69","","42","","32.211","","44.49","","107","","383.3","","34.005","F","23","","24.44","","24.448","","18.776","","7.064",""
"Central America","America, North - Inland waters","Freshwater","Miscellaneous diadromous fishes","Miscellaneous diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","3","","3","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","America, North - Inland waters","Freshwater","Salmons, trouts, smelts","Salmons, trouts, smelts","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","0","0","0","0","0","0","0","0","0","49","","22","","5","F","5","F","7","F","53","","83","","173","","117","","140","","295","","325","","300","","685","","623","","804","","1327","","1328","","1350","","2472","","1450","","1189","","1550","","1621","","2453","","2770","","3519","","3944","","3949","","4417","","4805","","4976","","5286","","5656","","5665","","5796","","8784","","7869","","7280","","16287.2","","9359.9","","9610.428","","10547.337","","11479.59",""
"Central America","America, North - Inland waters","Freshwater","Carps, barbels and other cyprinids","Carps, barbels and other cyprinids","0",".","0",".","0",".","0",".","0",".","50","F","100","F","80","F","100","F","100","F","100","F","100","F","120","F","120","F","80","F","80","F","100","F","150","F","150","F","150","F","200","F","250","F","250","F","300","F","300","F","500","F","300","F","350","F","500","F","800","F","1100","F","2128","F","2166","F","2215","F","2841","","4724","","6026","","7620","","7715","","6518","","7808","","8245","","8135","","7110","","7635","","3371","","8584","","8308","","6731","","7033","","8076","","11796","","12725","","22517","","22238","","21495","","19767","","5734","","6007","","6088.47","","456.33","","653","","1312","","214.695","","8028","","3093.97","","4958.047","","3102.7","","4276.203",""
"Central America","America, North - Inland waters","Freshwater","Miscellaneous freshwater fishes","Miscellaneous freshwater fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","14","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","130","F","100","F","200","F","330","F","130","F","110","F","150","F","163","F","192","F","226","F","265","F","308","F","357","F","415","F","1418","","989","","1263","","1372","","1807","","1723","","1169","","1620","","1546","","1525","","1222","","380","","378","","753","","1013","","875","","951","","994","","1927","","2992","","3358","","4891","","5177","","2201","","2163","","2029.7","","1541.1","","1755.5","","3502","","3392.507","","5880.675","","4159.96","","3121.988","","2593.812","","2034.108",""
"Central America","America, North - Inland waters","Freshwater","Tilapias and other cichlids","Tilapias and other cichlids","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","200","F","300","F","200","F","1250","F","1250","F","2000","F","1802","F","2205","F","3886","F","5461","F","6931","F","8304","F","9570","F","10770","F","3995","","3445","","4219","","4998","","5039","","5001","","5569","","6124","","6768","","8016","","9233","","6629","","11268","","15343","","13811","","18926","","19675","","23205","","27852","","31496","","37797","","53062","","51288","F","65726","","60820","","56324.81","","54102.53","","64150.2","","77514.3","","86954.1","","115553.1","","110913.6","","120910.296","","121643.27","","122765.506",""
"Central America","America, North - Inland waters","Freshwater","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","3","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","America, North - Inland waters","Freshwater","Miscellaneous pelagic fishes","Miscellaneous pelagic fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2000","","1900","","2000","","2000","","1900","","2000","","1000","","2000","","1000","","750","","309","","670","","360","","218","","216","","217","","250","","11","","2","","1","","1","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","America, North - Inland waters","Freshwater","Frogs and other amphibians","Frogs and other amphibians","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","40","","100","","100","","120","","90","","40","","80","","30","","30","","40","","15","","50","","63","","84","","62","","71","","75","","19","","76","","88","","91","","136","","142","","132","","131","","152","","51","","81","","72.18","","129.05","","289","","241.1","","198.779","","241.835","","136.157",""
"Central America","America, North - Inland waters","Freshwater","Miscellaneous aquatic invertebrates","Miscellaneous aquatic invertebrates","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","14","","14","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","America, North - Inland waters","Freshwater","Freshwater molluscs","Freshwater molluscs","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","F","4","F","8","F","10","","15","","15","","4","","5","","4","","5","","5","","6","","8","","9","","12","","15","","16","","11","","12","","10","","11","F","11","F","11","F","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-"
"Central America","Atlantic Ocean and adjacent seas","Brackishwater","Crabs, sea-spiders","Crabs, sea-spiders","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","0","-","0","-","0","-","0","-","0","0","0","0","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","Atlantic Ocean and adjacent seas","Brackishwater","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","23","","0",".","0",".","542","","99","","157","","300","F","600","F","656","","936","","717","","1230","","1642","","3163","","3630","","4460","","4400","","10160","","11040","","10905","","7407","","2657","","2536","","4336","","11991","","7977","","9664","","11036.39","","11497.56","","7245.58","F","3753.155","","2917.945","","3326.889",""
"Central America","Atlantic Ocean and adjacent seas","Brackishwater","Clams, cockles, arkshells","Clams, cockles, arkshells","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","7","","7","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","Atlantic Ocean and adjacent seas","Brackishwater","Oysters","Oysters","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","283","","510","","295","","400","","292","","2727","","1749","","1","","0",".","0",".","0",".","0",".","0",".","0",".","8235.54","","1391.11","","734.382","","5531.05","","2034.755",""
"Central America","Atlantic Ocean and adjacent seas","Marine","Lobsters, spiny-rock lobsters","Lobsters, spiny-rock lobsters","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","31","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","Atlantic Ocean and adjacent seas","Marine","Shrimps, prawns","Shrimps, prawns","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2039","","1961","","2717","","2941","","4630","","2653","","2681","","2317","","2491","","2165","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","Atlantic Ocean and adjacent seas","Marine","Marine fishes not identified","Marine fishes not identified","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","6","","0","0","0","0","0","0","0","0","0","0","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Central America","Atlantic Ocean and adjacent seas","Marine","Miscellaneous coastal fishes","Miscellaneous coastal fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","3","","23","","23","","3","","0",".","0",".","566.024","","199","","101.47","","259.605","","119.832","","0.84",""
"Central America","Atlantic Ocean and adjacent seas","Marine","Miscellaneous pelagic fishes","Miscellaneous pelagic fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","","2","","2","","0","-","20","F","430","F","514","","335","F","433.7","F","505","F","530.021","F","1280","","1759","","1600","","1900","","2203","","2075.6",""
