"Land Area","Ocean Area","Environment","Species","Scientific name","1950","S_1950","1951","S_1951","1952","S_1952","1953","S_1953","1954","S_1954","1955","S_1955","1956","S_1956","1957","S_1957","1958","S_1958","1959","S_1959","1960","S_1960","1961","S_1961","1962","S_1962","1963","S_1963","1964","S_1964","1965","S_1965","1966","S_1966","1967","S_1967","1968","S_1968","1969","S_1969","1970","S_1970","1971","S_1971","1972","S_1972","1973","S_1973","1974","S_1974","1975","S_1975","1976","S_1976","1977","S_1977","1978","S_1978","1979","S_1979","1980","S_1980","1981","S_1981","1982","S_1982","1983","S_1983","1984","S_1984","1985","S_1985","1986","S_1986","1987","S_1987","1988","S_1988","1989","S_1989","1990","S_1990","1991","S_1991","1992","S_1992","1993","S_1993","1994","S_1994","1995","S_1995","1996","S_1996","1997","S_1997","1998","S_1998","1999","S_1999","2000","S_2000","2001","S_2001","2002","S_2002","2003","S_2003","2004","S_2004","2005","S_2005","2006","S_2006","2007","S_2007","2008","S_2008","2009","S_2009","2010","S_2010","2011","S_2011","2012","S_2012","2013","S_2013","2014","S_2014","2015","S_2015","2016","S_2016","2017","S_2017","2018","S_2018"
"Eastern Asia","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","15259","","13990","","15317","","19124","","22157","","26187","","24097","","26683","","28826","","25363","","25776","","31161","","25459","","25629","","30006","","26955","","28460","","23059","","19706","","18995","","27747","","30409","","24904","","31479","","28769","","33222","","26673","","26274","","29874","","31910","","18899","","21946","","23421","","27965","","23344","","25599","","21949","","19476","","23161","","13161","","77329","","30829","","17021","","18176","","28247","","30145","","30101","","32839","","30111","","24077","","19676","","23577","","30294","","34740","","26802","","27571","","32002","","30124","","30711","","29181","","29462","","35570.5","","51623","","47975.45","","48275.36","","40042","","28510.563","","36474.821","","37291.122",""
"Eastern Asia","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","1400","F","1700","F","1950","F","2000","F","2300","F","2300","F","2390","F","2190","F","2050","F","2657","F","2800","F","2843","","2506","F","2677","","2325","F","2106","","2000","","2027","","2414","","2345","F","2108","","2677","","1980","","3335","","3821","","4255","","4029","","2851","","3389","","2880","","2223","","4230","","3785","","2936","","2394","","1918","","1505","","1717","","3439","","2411","","4273","","3692","","2606","","2844","","5758","","6380","","4958","","4868","","5403","","5520","","4903","","14188","","13317","","12360","","10944","","11396","","10523","","11187","","11139","","8576","","10781","","13751.5","","9696","","13797","","11317.91","","10253","","9000.715","","9567.265","","10532.87",""
"Eastern Asia","Marine areas","Brackishwater","Marine fishes","Marine fishes","115","F","135","F","220","F","320","F","310","F","264","F","264","F","295","F","295","F","350","F","360","F","402","","360","F","323","","530","F","1019","","315","","329","","399","","405","F","424","","472","","217","","798","","1313","","1534","","1829","","1131","","1296","","1079","","827","","1942","","1271","","1352","","2087","","3117","","3780","","3823","","3427","","1275","","3236","","2621","","2768","","8345","","9443","","14348","","9294","","12201","","12354","","12444","","11294","","12180","","20234","","21813","","20997","","20247","","16704","","25647","","24123","","19331","","16736","","21216.7","","31388","","36283.92","","38083.64","","35801","","28458.883","","36433.941","","37572.022",""
"Eastern Asia","Marine areas","Brackishwater","Mollusks","Mollusks","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","221","","254","F","351","","360","F","382","","71","","95","","259","","282","F","511","","226","","1384","","2038","","2242","","2156","","1934","","1824","","1996","","541","","1238","","2847","","3123","","7108","","9727","","10517","","9411","","7440","","17906","","12008","","13362","","14228","","18465","","13102","","14450","","15038","","16895","","23450","","25748","","25484","","26905","","28348","","30696","","30895","","26594","","22926","","47543","","34630","","51335","","50967","","58428","","58723.6","","61768","","55965.12","","59414.52","","63935.9","","38389.796","","52115.253","","49153.038",""
"Eastern Asia","Marine areas","Marine","Crustaceans","Crustaceans","0","-","0","-","0","-","8","","98","","113","","79","","101","","128","","130","","112","","106","","141","","191","","167","","321","","400","","330","","337","","298","","301","","307","","455","","659","","917","","936","","1042","","1124","","1184","","1480","","1546","","1666","","2000","","1949","","2079","","2167","","2455","","2958","","3043","","2875","","2684","","2529","","2248","","1745","","1570","","1650","","1846","","2241","","1993","","1726","","2088","","2004","","1778","","51043","F","61658","F","70986","F","78901","","92392","","85389","","96339","F","89995","F","90156","F","97020","F","106480","F","115157","F","114121","F","124535","","121131","","117751",""
"Eastern Asia","Marine areas","Marine","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","5","","10","","25","","46","","59","","72","","70","","83","","460","","1950","","1250","","2227","","2860","","5149","","7057","","7638","","12211","","16519","","20019","","23775","","25954","","25706","","21359","","23034","","13731","","8561","","10543","","8733","","11150","","13110","","11636","","8023","","9208","","9607","","13305","","14565","","14792","","13206","","15814","","14776","","267","","9863","","12325","","12952","","14170","","13618","","16004","","18570",""
"Eastern Asia","Marine areas","Marine","Marine fishes","Marine fishes","60","","70","","70","","119","","74","","89","","85","","134","","315","","566","","1852","","2620","","5046","","5616","","10973","","15829","","17922","","21870","","32715","","33824","","44363","","63540","","79667","","84470","","97809","","99128","","110632","","128235","","139333","","174671","","173119","","179837","","179660","","199223","","196175","","205136","","213153","","242243","","262669","","257359","","281216","","296625","","304800","","318502","","359518","","422428","","445386","","528059","","574637","","592609","F","655259","F","723668","F","807068","F","800681","F","834059","F","919907","F","972380","","1040219","","1095680","","1122549","F","1099870.6","F","1225674.1","F","1305569","F","1383549.64","F","1449612.21","F","1573518.9","F","1626571.423","","1741489.574","","1809158",""
"Eastern Asia","Marine areas","Marine","Miscellaneous aquatic animal products","Miscellaneous aquatic animal products","0",".","0",".","0",".","0",".","0",".","0",".","27","","26","","41","","48","","49","","81","","69","","83","","86","","99","","118","","125","","112","","97","","85","","49","","42","","34","","30","","30","","34","","39","","37","","40","","42","","46","","52","","58","","64.16","","61.655","","66.554","","65.995","","70.325","","69.125","","70.339","","67.921","","68.752","","72.711","","64.892","","63.33","","56.565","","48.307","","28.893","","24.576","","29.905","","34.516","","31.91","","57.557","","55.21","","58.846","F","61.842","","58.356","","39.205","","44.729","","37.068","","29.603","","29.363","","29.164","","23.227","","23.186","","23.325","","22.372","","23.379",""
"Eastern Asia","Marine areas","Marine","Miscellaneous aquatic animals","Miscellaneous aquatic animals","0","-","0","-","0","-","0","-","0","-","0","-","0","-","2","F","7","F","16","F","20","F","27","F","36","F","51","F","72","F","103","F","146","F","268","","246","","198","","6211","F","6381","F","5923","F","9684","F","8291","","7322","","9704","","10166","","10870","","10185","","11083","","12316","","13867","","16437","F","23281","","29236","","31888","","29240","","35420","","51534","","43928","","29633","","28159","","47150","","86213","","59004","","33169","","52915","","87857","F","70464","","67056","","75114","","77245","F","122337","F","153327","F","176644","F","170535","","191662","","265911","","302569","F","345663","F","283476","F","316352","F","346111","F","339483","F","365264","F","396815.075","","405300.159","","386497",""
"Eastern Asia","Marine areas","Marine","Mollusks","Mollusks","49650","","89920","","147625","","185338","","200210","","215867","F","190364","","278245","","250725","","270952","","323691","","282409","","313791","","401788","","380415","","386162","","425398","","455541","","489431","","474421","","470904","","548703","","621719","","628116","","642807","","766223","","830505","","996657","","967521","","948356","","1019278","","1093952","","1132077","","1211668","","1272011","","1500466","","1756810","","2125733","","2454774","","2525190","","2655975","","2801116","","3526425","","4622529","","5669332","","7033183","","7315362","","6974541","F","7098130","F","7794525","F","8336653","F","8770599","F","9251026","F","9489347","F","9805383","F","10175865","F","10601103","","10960192","","10941322","","11290751","F","11630691","F","11775753","F","12385196","F","12895431.83","F","13394608.84","F","13841526.3","F","14708327.429","","15192806.668","","15286320.668",""
"Northern Europe","Inland waters","Brackishwater","Diadromous fishes","Diadromous fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","1","F","3","F","7","F","10","F","13","F","16","F","20","F","24","F","28","F","30","","12","","150","","139","","136","","150","","24","","65","","73","","221","","162","","379","","313","","456","","340","","60","","24","","105","","248","","180","","104","","24","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0",".","0",".","0","."
"Northern Europe","Inland waters","Freshwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","1","","2","","1","","1","","3","","8","","14","","23","","18","","15","","14","","13","","14","","12","","8","","9","","9","","7","","6","","6","","8","","7","","9","","6","","8","","2","","4.1","","1.6","","1.67","","2.198","","1.454","","1.29","","1.68","","1.741","","1.821","","1.58","F"
"Northern Europe","Inland waters","Freshwater","Diadromous fishes","Diadromous fishes","2176","","2530","","2830","","2930","","3330","","3676","","3985","","4396","","5309","","6083","","6090","","7584","","7763","","7897","","8412","","11121","","10503","","11225","","12997","","12191","","10544","","13523","","15571","","14683","","14557","","17956","","17721","","17323","","19957","","22197","","24293","","29230","","36817","","38424","","38830","","38050","","37627","","42344","","45933","","53401","","59665","","59866","","59368","","53766","","59714","","61483","","58228","","58015","","58862","","59166","","53036","","55988","","49110","","51186","","54211","","48180","","47544","","42794","","41449","","42378.4","","46087.08","","46733.99","","48234.39","","44301.77","","45611.61","","45966.587","","50077.53","","50384.67","","43372.1","F"
"Northern Europe","Inland waters","Freshwater","Freshwater fishes","Freshwater fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","30","","25","","52","","151","","100","","120","","6704","","11419","","7353","","7522","","4838","","3295","","2607","","2432","","2167","","1932","","1982","","2183","","2395","","2548","","2227","","3159","","3487","","2633","","2862","","4312","","3654","","4380.3","","4249.45","","4245.44","","4672.37","","5366.08","","5089.605","","5285.39","","5312.075","","5111.71","","5155.831",""
"Northern Europe","Marine areas","Brackishwater","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","2","","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","."
"Northern Europe","Marine areas","Brackishwater","Diadromous fishes","Diadromous fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","809","","794","","2209","","2523","","3235","","4145","","5474","","6739","","7233","","8798","","12876","","13469","","13250","","15415","","14995","","14028","","13704","","14357","","15252","","13656","","14220","","13808","","14466","","14241","","13665","","14094","","14973","","16638","","13097","","13578","","14824","","15321","","14518","","14420","","17121.1","","17736","","18956","","20286","","25084","","28365.2","","30341.3",""
"Northern Europe","Marine areas","Brackishwater","Freshwater fishes","Freshwater fishes","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0","0","0","0","11","","4","","41","","0","-","9","","21","","12","","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","28","","0",".","0","-","0","-","0","-","0",".","0",".","0",".","0",".","0","."
"Northern Europe","Marine areas","Brackishwater","Marine fishes","Marine fishes","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","0","-","4","","17","","1","","0","-","0","-","0","-","0","-","0","-","0","-","290","","360","F","477","","455",""
"Northern Europe","Marine areas","Marine","Crustaceans","Crustaceans","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","0",".","18","","2","","21","","14","","30","","30","","11","","67.8","","59","","169.44","","10.8","","6.79","","15.2","","11.42","","13.5","","21.1","","26.766",""
